referrer,views_total,views_unique
Google,88,19
github.com,22,5
Bing,10,2
helpdesk.biotech.cdc.gov,7,2
code.google.com,3,2
ammnet.org,2,2
arxiv.org,2,1
paperswithcode.com,1,1
