referrer,views_total,views_unique
github.com,90,15
Google,47,14
statics.teams.cdn.office.net,15,3
Bing,4,3
om.scicore.unibas.ch,2,2
ahadi-analytics.github.io,1,1
ecosia.org,1,1
lnkd.in,1,1
ndmconsortium.com,1,1
search.brave.com,1,1
