url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,187,42
/OpenMalaria-Org/openmalaria/wiki,82,33
/OpenMalaria-Org/openmalaria/wiki/UserGuide,26,18
/OpenMalaria-Org/openmalaria/wiki/References,14,6
/OpenMalaria-Org/openmalaria/pulls,14,3
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,12,5
/OpenMalaria-Org/openmalaria/wiki/Monitoring,11,5
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,11,4
/OpenMalaria-Org/openmalaria/wiki/Elimination,11,3
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,6
