referrer,views_total,views_unique
Google,123,31
github.com,39,13
Bing,8,2
DuckDuckGo,8,1
om.scicore.unibas.ch,5,3
swisstph.github.io,5,2
nature.com,4,2
chatgpt.com,3,2
statics.teams.cdn.office.net,2,1
mail.google.com,1,1
