url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,69,40
/OpenMalaria-Org/openmalaria/wiki,66,40
/OpenMalaria-Org/openmalaria/pulls,20,2
/OpenMalaria-Org/openmalaria/wiki/UserGuide,19,10
/OpenMalaria-Org/openmalaria/tree/main,11,6
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,10,4
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,10,3
/OpenMalaria-Org/openmalaria/pull/430,10,1
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,9,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,9,6
