referrer,views_total,views_unique
Google,136,20
github.com,17,7
nature.com,9,1
search.brave.com,5,2
statics.teams.cdn.office.net,3,1
zbmath.org,3,1
Bing,2,2
vaccineimpact.org,2,2
om.scicore.unibas.ch,1,1
swisstph.github.io,1,1
