referrer,views_total,views_unique
Google,222,43
github.com,15,5
swisstph.github.io,5,2
ndmconsortium.com,2,2
malaria-commodities.shinyapps.io,2,1
code.google.com,1,1
DuckDuckGo,1,1
search.brave.com,1,1
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
