url_path,views_total,views_unique
/SwissTPH/openmalaria,151,25
/SwissTPH/openmalaria/wiki,25,19
/SwissTPH/openmalaria/wiki/MonitoringOptions,10,7
/SwissTPH/openmalaria/blob/main/util/example/example_scenario.xml,7,3
/SwissTPH/openmalaria/tree/main/model,4,3
/SwissTPH/openmalaria/wiki/UserGuide,4,3
/SwissTPH/openmalaria/releases,3,3
/SwissTPH/openmalaria/wiki/ApplicationtoFieldSites,3,3
/SwissTPH/openmalaria/wiki/ModelWithinHost,3,2
/SwissTPH/openmalaria/blob/main/model/Transmission/Anopheles/AnophelesModel.cpp,2,2
