referrer,views_total,views_unique
Google,237,40
github.com,12,7
Bing,11,3
ndmconsortium.com,3,3
search.brave.com,2,2
malaria-commodities.shinyapps.io,2,1
journals.plos.org,1,1
om.scicore.unibas.ch,1,1
code.google.com,1,1
swisstph.github.io,1,1
