referrer,views_total,views_unique
Google,181,23
github.com,11,6
nature.com,5,2
code.google.com,5,2
statics.teams.cdn.office.net,4,2
ndmconsortium.com,3,3
boincitaly.org,1,1
ncbi.nlm.nih.gov,1,1
swisstph.github.io,1,1
static-content.springer.com,1,1
