referrer,views_total,views_unique
Google,52,22
github.com,52,16
teams.public.onecdn.static.microsoft,15,4
elifesciences.org,9,2
chatgpt.com,3,3
Bing,3,2
ndmconsortium.com,2,2
openmalaria-org.github.io,2,2
thekids.org.au,2,2
github-wiki-see.page,2,1
