url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,127,40
/OpenMalaria-Org/openmalaria/wiki,51,32
/OpenMalaria-Org/openmalaria/wiki/UserGuide,18,10
/OpenMalaria-Org/openmalaria/pulls,17,2
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,13,8
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,8,6
/OpenMalaria-Org/openmalaria/pull/456,8,1
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,7,5
/OpenMalaria-Org/openmalaria/blob/main/model/interventions/Deployments.h,7,1
