referrer,views_total,views_unique
Google,101,29
swisstph.github.io,21,4
github.com,20,6
chatgpt.com,16,3
ecosia.org,4,1
nature.com,3,2
om.scicore.unibas.ch,3,2
Bing,2,2
pawsey.atlassian.net,1,1
ndmconsortium.com,1,1
