referrer,views_total,views_unique
Google,76,22
github.com,38,10
medrxiv.org,28,1
swisstph.github.io,8,1
statics.teams.cdn.office.net,4,1
nature.com,2,1
elifesciences.org,2,1
idpjournal.biomedcentral.com,1,1
ammnet.org,1,1
om.scicore.unibas.ch,1,1
