time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-06 00:00:00+00:00,1.0,1.0,43.0,13.0
2024-06-07 00:00:00+00:00,1.0,1.0,36.0,10.0
2024-06-08 00:00:00+00:00,1.0,1.0,10.0,4.0
2024-06-09 00:00:00+00:00,1.0,1.0,,
2024-06-10 00:00:00+00:00,9.0,4.0,73.0,14.0
2024-06-11 00:00:00+00:00,7.0,3.0,70.0,12.0
2024-06-12 00:00:00+00:00,3.0,3.0,56.0,14.0
2024-06-13 00:00:00+00:00,3.0,2.0,233.0,14.0
2024-06-14 00:00:00+00:00,1.0,1.0,57.0,12.0
2024-06-15 00:00:00+00:00,1.0,1.0,10.0,5.0
2024-06-16 00:00:00+00:00,,,10.0,3.0
2024-06-17 00:00:00+00:00,7.0,3.0,90.0,16.0
2024-06-18 00:00:00+00:00,27.0,6.0,40.0,12.0
2024-06-19 00:00:00+00:00,3.0,1.0,144.0,16.0
