referrer,views_total,views_unique
Google,67,23
github.com,30,9
statics.teams.cdn.office.net,7,2
DuckDuckGo,6,1
om.scicore.unibas.ch,4,2
swisstph.github.io,4,1
chatgpt.com,3,1
ndmconsortium.com,1,1
ahadi-analytics.github.io,1,1
code.google.com,1,1
