referrer,views_total,views_unique
Google,51,26
github.com,35,15
statics.teams.cdn.office.net,13,3
om.scicore.unibas.ch,6,5
chatgpt.com,4,4
Bing,3,2
search.brave.com,1,1
t.co,1,1
