referrer,views_total,views_unique
Google,137,34
github.com,20,11
om.scicore.unibas.ch,14,8
com.google.android.gm,14,2
mendeley.com,5,2
vaccineimpact.org,4,3
nature.com,2,2
swisstph.github.io,2,2
malariajournal.biomedcentral.com,1,1
ndmconsortium.com,1,1
