referrer,views_total,views_unique
Google,81,18
Bing,10,2
helpdesk.biotech.cdc.gov,9,2
github.com,7,3
code.google.com,4,2
ammnet.org,2,2
arxiv.org,2,1
github-wiki-see.page,1,1
ncbi.nlm.nih.gov,1,1
