referrer,views_total,views_unique
Google,56,12
nature.com,6,2
ecosia.org,5,2
Bing,4,2
mail.google.com,4,1
m2hycon.atlassian.net,3,1
ndmconsortium.com,1,1
colab.research.google.com,1,1
ammnet.org,1,1
