referrer,views_total,views_unique
Google,138,43
github.com,40,9
Bing,21,7
swisstph.github.io,11,1
malariajournal.biomedcentral.com,6,2
researchgate.net,5,1
code.google.com,3,3
ecosia.org,3,1
com.google.android.gm,2,1
github-wiki-see.page,2,1
