referrer,views_total,views_unique
github.com,77,8
Google,58,19
swisstph.github.io,9,4
m365.cloud.microsoft,4,1
DuckDuckGo,2,2
chatgpt.com,2,2
Bing,2,1
om.scicore.unibas.ch,1,1
copilot.microsoft.com,1,1
code.google.com,1,1
