referrer,views_total,views_unique
github.com,62,8
Google,46,14
om.scicore.unibas.ch,7,2
thekids.org.au,4,2
Yahoo,1,1
ndmconsortium.com,1,1
teams.public.onecdn.static.microsoft,1,1
