referrer,views_total,views_unique
Google,86,27
linkedin.com,78,45
github.com,32,7
com.linkedin.android,21,13
Bing,21,1
statics.teams.cdn.office.net,10,4
lnkd.in,7,4
t.co,7,4
chatgpt.com,4,4
om.scicore.unibas.ch,3,3
