url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,199,67
/OpenMalaria-Org/openmalaria/wiki,84,40
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,26,11
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,24,9
/OpenMalaria-Org/openmalaria/wiki/UserGuide,20,14
/OpenMalaria-Org/openmalaria/wiki/Monitoring,20,8
/OpenMalaria-Org/openmalaria/pulls,11,4
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,11,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,10,4
