referrer,views_total,views_unique
Google,86,22
github.com,37,9
om.scicore.unibas.ch,14,4
Bing,7,3
statics.teams.cdn.office.net,5,1
DuckDuckGo,4,2
ahadi-analytics.github.io,4,1
com.google.android.gm,4,1
swisstph.github.io,3,2
github-wiki-see.page,1,1
