url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,229,66
/OpenMalaria-Org/openmalaria/wiki,72,37
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,38,11
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,19,5
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,8
/OpenMalaria-Org/openmalaria/wiki/Monitoring,15,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,14,6
/OpenMalaria-Org/openmalaria/wiki/XmlEntoVector,14,6
/OpenMalaria-Org/openmalaria/pull/370,13,2
/OpenMalaria-Org/openmalaria/wiki/ModelMosqPopDynamics,13,2
