url_path,views_total,views_unique
/SwissTPH/openmalaria,186,49
/SwissTPH/openmalaria/wiki,75,34
/SwissTPH/openmalaria/wiki/UserGuide,16,11
/SwissTPH/openmalaria/releases,15,8
/SwissTPH/openmalaria/wiki/ModelInterventions,13,9
/SwissTPH/openmalaria/blob/main/util/example/example_scenario.xml,12,6
/SwissTPH/openmalaria/commits/main,11,1
/SwissTPH/openmalaria/tree/main/model,8,6
/SwissTPH/openmalaria/releases/tag/schema-47.0,6,6
/SwissTPH/openmalaria/blob/79b213876d6711ef5c701c3adae0f063c8407ac8/util/example/example_scenario.xml,6,3
