referrer,views_total,views_unique
Google,208,35
Bing,12,2
github.com,11,5
zbmath.org,4,1
scanmail.trustwave.com,3,3
search.brave.com,2,2
discourse.julialang.org,2,1
ecosia.org,2,1
com.linkedin.android,1,1
om.scicore.unibas.ch,1,1
