referrer,views_total,views_unique
Google,96,26
swisstph.github.io,21,4
chatgpt.com,16,3
github.com,13,4
nature.com,3,2
zenodo.org,3,1
Bing,2,2
pawsey.atlassian.net,1,1
ndmconsortium.com,1,1
om.scicore.unibas.ch,1,1
