url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,186,48
/OpenMalaria-Org/openmalaria/wiki,85,41
/OpenMalaria-Org/openmalaria/wiki/UserGuide,37,18
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,34,10
/OpenMalaria-Org/openmalaria/pulls,25,4
/OpenMalaria-Org/openmalaria/wiki/References,20,6
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,18,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,15,10
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,15,3
/OpenMalaria-Org/openmalaria/wiki/Monitoring,13,9
