url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,199,51
/OpenMalaria-Org/openmalaria/wiki,88,47
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,37,12
/OpenMalaria-Org/openmalaria/wiki/UserGuide,34,21
/OpenMalaria-Org/openmalaria/pulls,26,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,22,15
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,18,7
/OpenMalaria-Org/openmalaria/wiki/References,18,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,17,13
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,15,3
