url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,91,55
/OpenMalaria-Org/openmalaria,59,39
/OpenMalaria-Org/openmalaria/wiki/UserGuide,25,19
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,23,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,21,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,20,6
/OpenMalaria-Org/openmalaria/wiki/References,17,8
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,14,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,12,5
/OpenMalaria-Org/openmalaria/wiki/ModelDecayFunctions,8,6
