referrer,views_total,views_unique
github.com,36,12
Google,16,15
statics.teams.cdn.office.net,10,2
ntp.msn.com,4,1
swisstph.github.io,3,2
teams.public.onecdn.static.microsoft,2,1
auc-powerpoint.officeapps.live.com,1,1
om.scicore.unibas.ch,1,1
search.brave.com,1,1
ukc-word-edit.officeapps.live.com,1,1
