url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,124,35
/OpenMalaria-Org/openmalaria/wiki,35,24
/OpenMalaria-Org/openmalaria/wiki/UserGuide,12,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,5,4
/OpenMalaria-Org/openmalaria/wiki/Monitoring,5,3
/OpenMalaria-Org/openmalaria/wiki/References,4,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,4,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,3,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,3,3
