referrer,views_total,views_unique
Google,103,28
github.com,94,10
statics.teams.cdn.office.net,40,3
chatgpt.com,20,7
Bing,16,3
om.scicore.unibas.ch,15,8
code.google.com,13,1
DuckDuckGo,6,2
zenodo.org,3,1
swisstph.github.io,2,1
