url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,51,36
/OpenMalaria-Org/openmalaria/wiki,51,25
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,13,12
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,12,6
/OpenMalaria-Org/openmalaria/wiki/UserGuide,11,10
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,7,2
/OpenMalaria-Org/openmalaria/pull/453,7,1
/OpenMalaria-Org/openmalaria/pull/460,7,1
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,6,5
/OpenMalaria-Org/openmalaria/pulls,6,4
