referrer,views_total,views_unique
Google,167,31
github.com,17,11
code.google.com,9,2
DuckDuckGo,8,2
om.scicore.unibas.ch,7,3
Bing,6,2
ndmconsortium.com,3,3
chatgpt.com,3,2
yandex.ru,1,1
cn.bing.com,1,1
