url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,136,40
/OpenMalaria-Org/openmalaria/wiki,57,34
/OpenMalaria-Org/openmalaria/wiki/UserGuide,17,11
/OpenMalaria-Org/openmalaria/pulls,17,2
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,12,9
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,7
/OpenMalaria-Org/openmalaria/pull/456,8,1
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,6,4
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,6,3
