referrer,views_total,views_unique
Google,90,22
github.com,41,6
Bing,21,4
swisstph.github.io,15,7
chatgpt.com,12,5
om.scicore.unibas.ch,12,3
cn.bing.com,3,1
ndmconsortium.com,2,2
elifesciences.org,2,1
nature.com,1,1
