url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,124,37
/OpenMalaria-Org/openmalaria/wiki,57,38
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,19,12
/OpenMalaria-Org/openmalaria/wiki/UserGuide,13,9
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,12,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,10,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,8,3
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,6,4
/OpenMalaria-Org/openmalaria/pulls,6,3
