url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,67,44
/OpenMalaria-Org/openmalaria,50,29
/OpenMalaria-Org/openmalaria/wiki/UserGuide,18,13
/OpenMalaria-Org/openmalaria/wiki/References,9,5
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,7,6
/OpenMalaria-Org/openmalaria/pulls,6,3
/OpenMalaria-Org/openmalaria/wiki/Monitoring,6,3
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,6,2
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,5,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,5,4
