referrer,views_total,views_unique
Google,204,39
github.com,27,6
Bing,12,2
openmalaria-org.github.io,9,1
statics.teams.cdn.office.net,4,1
zbmath.org,4,1
search.brave.com,3,3
scanmail.trustwave.com,2,2
discourse.julialang.org,2,1
ecosia.org,2,1
