url_path,views_total,views_unique
/SwissTPH/openmalaria,59,28
/SwissTPH/openmalaria/wiki,49,35
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,28,3
/SwissTPH/openmalaria/wiki/ModelWithinHost,20,4
/SwissTPH/openmalaria/wiki/ModelInterventions,19,8
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,18,7
/SwissTPH/openmalaria/tree/main/model,18,6
/SwissTPH/openmalaria/wiki/ScenarioTransmission,18,3
/SwissTPH/openmalaria/blob/main/model/main.cpp,18,1
/SwissTPH/openmalaria/wiki/UserGuide,17,13
