referrer,views_total,views_unique
Google,164,17
swisstph.github.io,33,4
github.com,29,8
Bing,24,3
ndmconsortium.com,3,3
ncbi.nlm.nih.gov,1,1
researchgate.net,1,1
code.google.com,1,1
auc-word-edit.officeapps.live.com,1,1
driveonlyoffice.switch.ch,1,1
