referrer,views_total,views_unique
Google,109,20
github.com,71,10
cn.bing.com,25,4
DuckDuckGo,7,2
malariajournal.biomedcentral.com,6,1
code.google.com,5,1
scanmail.trustwave.com,4,1
swisstph.github.io,3,1
Bing,2,2
ndmconsortium.com,2,1
