referrer,views_total,views_unique
Google,133,41
github.com,35,6
Bing,16,4
swisstph.github.io,11,1
malariajournal.biomedcentral.com,5,1
researchgate.net,5,1
code.google.com,3,3
com.google.android.gm,2,1
github-wiki-see.page,2,1
fr.search.yahoo.com,1,1
