referrer,views_total,views_unique
github.com,81,8
Google,58,20
swisstph.github.io,8,3
m365.cloud.microsoft,4,1
DuckDuckGo,3,2
chatgpt.com,2,2
link.springer.com,2,1
Bing,2,1
statics.teams.cdn.office.net,1,1
om.scicore.unibas.ch,1,1
