url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,145,43
/OpenMalaria-Org/openmalaria/wiki,55,35
/OpenMalaria-Org/openmalaria/pulls,17,2
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,10
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,13,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,7
/OpenMalaria-Org/openmalaria/pull/456,8,1
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,7,5
/OpenMalaria-Org/openmalaria/blob/main/model/interventions/Deployments.h,7,1
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,6,5
