time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-08 00:00:00+00:00,2.0,2.0,33,6
2023-10-09 00:00:00+00:00,1.0,1.0,58,7
2023-10-10 00:00:00+00:00,4.0,2.0,68,14
2023-10-11 00:00:00+00:00,3.0,3.0,102,17
2023-10-12 00:00:00+00:00,2.0,2.0,84,16
2023-10-13 00:00:00+00:00,1.0,1.0,47,9
2023-10-14 00:00:00+00:00,1.0,1.0,5,3
2023-10-15 00:00:00+00:00,1.0,1.0,5,2
2023-10-16 00:00:00+00:00,2.0,2.0,65,11
2023-10-17 00:00:00+00:00,2.0,2.0,34,9
2023-10-18 00:00:00+00:00,3.0,3.0,28,9
2023-10-19 00:00:00+00:00,,,22,7
2023-10-20 00:00:00+00:00,1.0,1.0,41,8
2023-10-21 00:00:00+00:00,,,6,5
