url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,219,60
/OpenMalaria-Org/openmalaria/wiki,74,37
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,20,7
/OpenMalaria-Org/openmalaria/wiki/UserGuide,17,9
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,16,3
/OpenMalaria-Org/openmalaria/wiki/XmlEntoVector,12,4
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,12,3
/OpenMalaria-Org/openmalaria/wiki/References,11,7
/OpenMalaria-Org/openmalaria/wiki/ModelTransmission,11,3
/OpenMalaria-Org/openmalaria/wiki/ModelMosqPopDynamics,10,1
