time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-20 00:00:00+00:00,2.0,1.0,19,7
2024-03-21 00:00:00+00:00,2.0,2.0,42,16
2024-03-22 00:00:00+00:00,3.0,3.0,17,4
2024-03-23 00:00:00+00:00,3.0,3.0,12,6
2024-03-24 00:00:00+00:00,1.0,1.0,20,6
2024-03-25 00:00:00+00:00,2.0,2.0,51,14
2024-03-26 00:00:00+00:00,2.0,1.0,27,8
2024-03-27 00:00:00+00:00,1.0,1.0,20,8
2024-03-28 00:00:00+00:00,1.0,1.0,3,3
2024-03-29 00:00:00+00:00,1.0,1.0,9,4
2024-03-30 00:00:00+00:00,2.0,2.0,2,2
2024-03-31 00:00:00+00:00,1.0,1.0,14,2
2024-04-01 00:00:00+00:00,1.0,1.0,14,4
2024-04-02 00:00:00+00:00,,,16,9
