url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,78,44
/OpenMalaria-Org/openmalaria,64,34
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,20,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,16,14
/OpenMalaria-Org/openmalaria/wiki/UserGuide,14,10
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,9,7
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,9,7
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,8,8
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,8,5
/OpenMalaria-Org/openmalaria/pulls,8,2
