url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,217,49
/OpenMalaria-Org/openmalaria/wiki,61,29
/OpenMalaria-Org/openmalaria/wiki/UserGuide,35,15
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,32,12
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,21,14
/OpenMalaria-Org/openmalaria/wiki/Monitoring,17,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,11,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,10,6
/OpenMalaria-Org/openmalaria/wiki/ModelTimeUpdates,7,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,6,5
