referrer,views_total,views_unique
Google,197,26
swisstph.github.io,42,5
github.com,32,9
Bing,28,4
ndmconsortium.com,2,2
ncbi.nlm.nih.gov,1,1
github-wiki-see.page,1,1
chatgpt.com,1,1
om.scicore.unibas.ch,1,1
researchgate.net,1,1
