time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-09 00:00:00+00:00,2.0,2.0,13,6
2023-11-10 00:00:00+00:00,1.0,1.0,8,5
2023-11-11 00:00:00+00:00,,,2,1
2023-11-12 00:00:00+00:00,1.0,1.0,1,1
2023-11-13 00:00:00+00:00,1.0,1.0,42,7
2023-11-14 00:00:00+00:00,1.0,1.0,22,5
2023-11-15 00:00:00+00:00,1.0,1.0,21,11
2023-11-16 00:00:00+00:00,1.0,1.0,53,9
2023-11-17 00:00:00+00:00,,,18,5
2023-11-18 00:00:00+00:00,2.0,2.0,1,1
2023-11-19 00:00:00+00:00,2.0,2.0,41,9
2023-11-20 00:00:00+00:00,6.0,1.0,41,10
2023-11-21 00:00:00+00:00,3.0,3.0,96,11
2023-11-22 00:00:00+00:00,1.0,1.0,47,7
