time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-01 00:00:00+00:00,0,0,21,4
2026-01-02 00:00:00+00:00,5,2,13,3
2026-01-03 00:00:00+00:00,0,0,13,3
2026-01-04 00:00:00+00:00,2,2,13,4
2026-01-05 00:00:00+00:00,1,1,31,11
2026-01-06 00:00:00+00:00,2,2,16,7
2026-01-07 00:00:00+00:00,2,1,35,11
2026-01-08 00:00:00+00:00,3,2,36,13
2026-01-09 00:00:00+00:00,0,0,66,9
2026-01-10 00:00:00+00:00,2,2,6,1
2026-01-11 00:00:00+00:00,8,4,19,4
2026-01-12 00:00:00+00:00,6,6,29,7
2026-01-13 00:00:00+00:00,62,5,96,11
2026-01-14 00:00:00+00:00,26,4,42,17
