url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,80,40
/OpenMalaria-Org/openmalaria/wiki,55,37
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,22,11
/OpenMalaria-Org/openmalaria/pulls,15,2
/OpenMalaria-Org/openmalaria/wiki/UserGuide,14,9
/OpenMalaria-Org/openmalaria/wiki/Monitoring,12,7
/OpenMalaria-Org/openmalaria/pull/456,12,1
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,9,7
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,9,5
/OpenMalaria-Org/openmalaria/wiki/References,9,5
