referrer,views_total,views_unique
Google,244,32
perplexity.ai,25,1
om.scicore.unibas.ch,14,6
boincitaly.org,9,1
nature.com,8,2
swisstph.github.io,8,2
code.google.com,4,4
github.com,4,3
statics.teams.cdn.office.net,4,1
teams.microsoft.com,3,1
