url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,224,50
/OpenMalaria-Org/openmalaria/wiki,59,30
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,38,15
/OpenMalaria-Org/openmalaria/wiki/UserGuide,25,14
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,22,13
/OpenMalaria-Org/openmalaria/wiki/Monitoring,21,10
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,12,10
/OpenMalaria-Org/openmalaria/wiki/References,9,2
/OpenMalaria-Org/openmalaria/wiki/ModelMosqPopDynamics,8,3
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,7,5
