url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,93,42
/OpenMalaria-Org/openmalaria,63,30
/OpenMalaria-Org/openmalaria/wiki/UserGuide,17,12
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,14,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,11,11
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,8,8
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,7
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,8,6
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,7,4
/OpenMalaria-Org/openmalaria/pulls,7,3
