referrer,views_total,views_unique
Google,101,22
github.com,30,8
om.scicore.unibas.ch,18,5
Bing,15,2
code.google.com,5,2
github-wiki-see.page,5,1
swisstph.github.io,3,2
search.brave.com,3,1
ndmconsortium.com,2,1
cn.bing.com,1,1
