referrer,views_total,views_unique
Google,113,32
github.com,92,9
statics.teams.cdn.office.net,8,2
swisstph.github.io,6,3
chatgpt.com,4,4
vaccineimpact.org,4,2
swisstph.shinyapps.io,4,2
ndmconsortium.com,3,3
om.scicore.unibas.ch,3,2
malariajournal.biomedcentral.com,1,1
