referrer,views_total,views_unique
Google,71,14
github.com,29,4
linkedin.com,23,10
com.linkedin.android,10,7
swisstph.github.io,4,2
chatgpt.com,4,1
overleaf.com,3,2
mesamalaria.org,2,1
search.brave.com,2,1
Bing,2,1
